,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_epochs,param_hidden_layers,param_learning_rate,param_mini_batch_size,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,ID
199,326.10910177230835,18.463213759495588,0.6070799032847086,0.0777008130610367,250,"[200, 100, 50]",0.003,62,"{'epochs': 250, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.003, 'mini_batch_size': 62}",0.021124484745866257,0.01877394099141394,0.022785009455958072,0.02089447839774609,0.0016455687460463402,217,0.026106011907855997,0.02747010925666782,0.02661241368335865,0.02672951161596082,0.0005630123377118463,200
200,267.5409420331319,34.46969936436903,1.084339698155721,0.6579943398131148,250,"[200, 100, 50]",0.005,32,"{'epochs': 250, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.005, 'mini_batch_size': 32}",0.023459705260265418,0.019463630091294815,0.023641981917015387,0.022188439089525207,0.0019281673946223254,97,0.028077303398274633,0.02763199845541109,0.026340228051571546,0.027349843301752424,0.0007366891420778157,201
201,178.54546864827475,32.15393497300419,0.6602460543314616,0.05979446454362367,250,"[200, 100, 50]",0.005,42,"{'epochs': 250, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.005, 'mini_batch_size': 42}",0.021069025651965445,0.019476117902086254,0.02302208139066686,0.021189074981572853,0.001450120258631694,187,0.024113810869595298,0.026267234663776118,0.025702324927542763,0.025361123486971393,0.0009116367429416951,202
202,294.0782332420349,63.354308165105635,0.6279280185699463,0.013586178399695378,250,"[200, 100, 50]",0.005,52,"{'epochs': 250, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.005, 'mini_batch_size': 52}",0.022297673204898505,0.018958432573822237,0.0234104767250104,0.021555527501243715,0.0018917821342360626,145,0.026561097622003205,0.02685461409421397,0.028114082072750235,0.027176597929655804,0.0006736445001036721,203
203,284.7777695655823,81.02566810392746,0.8887853622436523,0.3160225274479473,250,"[200, 100, 50]",0.005,62,"{'epochs': 250, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.005, 'mini_batch_size': 62}",0.022413600454206595,0.01869418076237439,0.023096097816315497,0.021401293010965494,0.0019343893450174208,169,0.027305381800458495,0.026228243140779317,0.027830860173256755,0.027121495038164856,0.0006670612636566576,204
204,217.4456057548523,52.71817088574364,0.7552164395650228,0.17093993756398776,250,"[200, 100, 50]",0.009,32,"{'epochs': 250, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.009, 'mini_batch_size': 32}",0.02281743915180845,0.019796172071504192,0.02455881816096661,0.022390809794759752,0.0019676058039471487,67,0.025727192380889052,0.029082169807178815,0.027679379678327454,0.02749624728879844,0.001375771659057666,205
205,177.73519627253214,31.230478428258138,0.609192689259847,0.025806117659726565,250,"[200, 100, 50]",0.009,42,"{'epochs': 250, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.009, 'mini_batch_size': 42}",0.02269922973181837,0.02036276231920786,0.024015623821062593,0.022359205290696276,0.001510532302060744,73,0.02536747158750363,0.02710611109773564,0.02707112967104741,0.026514904118762228,0.0008114829985469684,206
206,194.15681958198547,49.799883594103996,0.6145833333333334,0.014169715128372538,250,"[200, 100, 50]",0.009,52,"{'epochs': 250, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.009, 'mini_batch_size': 52}",0.023347364034812634,0.02029248555246188,0.022950318983779416,0.022196722857017976,0.0013562204779422342,91,0.027775265720950126,0.026878981373905986,0.025783233472578826,0.026812493522478314,0.0008146015776351062,207
207,205.17049066225687,56.45125014564184,0.4889220396677653,0.009062755530478733,250,"[200, 100, 50]",0.009,62,"{'epochs': 250, 'hidden_layers': [200, 100, 50], 'learning_rate': 0.009, 'mini_batch_size': 62}",0.02275096145946487,0.020037830795900824,0.023916908306134466,0.022235233520500053,0.0016250727292179427,85,0.02692211258327848,0.02647628341697794,0.02851190305781759,0.027303433019358003,0.0008736859797325898,208
208,96.2226189772288,7.128026711107866,0.204222043355306,0.029725277737761156,250,"[100, 50]",0.001,32,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.001, 'mini_batch_size': 32}",0.01916248485446237,0.018370410771519352,0.019791493832750806,0.019108129819577508,0.0005814264751985648,367,0.020971700319168507,0.020988076544939283,0.020150196714557755,0.02070332452622185,0.0003911775617456051,209
209,110.98510805765788,13.673490660261452,0.18695791562398276,0.022026681260874738,250,"[100, 50]",0.001,42,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.001, 'mini_batch_size': 42}",0.01820364525550644,0.019192525397765836,0.020632664949162827,0.0193429452008117,0.000997331023583748,355,0.02004723050954771,0.022081130313082675,0.02095108768104903,0.021026482834559806,0.0008320458419200145,210
210,121.11436700820923,16.895269658390497,0.19883465766906738,0.01998767640148756,250,"[100, 50]",0.001,52,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.001, 'mini_batch_size': 52}",0.019671522594644553,0.018415461243884823,0.019949992087913482,0.019345658642147618,0.0006675011682743933,349,0.021465264376611115,0.021332067499307827,0.020290162935814426,0.021029164937244455,0.0005253749902809289,211
211,140.24046381314596,21.50711759246257,0.1932682196299235,0.0023440094632100135,250,"[100, 50]",0.001,62,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.001, 'mini_batch_size': 62}",0.019138320822227328,0.019402589225050892,0.019869746429579616,0.01947021882561928,0.0003024083077865038,343,0.020970755068229985,0.022480629953860354,0.02033032806686308,0.021260571029651138,0.00090145974949037,212
212,63.044851303100586,25.447457354844587,0.182879368464152,0.006242002623764096,250,"[100, 50]",0.003,32,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.003, 'mini_batch_size': 32}",0.02118326765267453,0.019350219870083007,0.018178477019910266,0.019570654847555935,0.0012365638873257042,337,0.023050506793222958,0.02202875224952694,0.0180531617494486,0.021044140264066164,0.0021556839507170795,213
213,62.14437333742777,6.7685479541467535,0.204483429590861,0.0180483437741885,250,"[100, 50]",0.003,42,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.003, 'mini_batch_size': 42}",0.020415346357403497,0.018939121354549893,0.0209627168049783,0.02010572817231056,0.0008546469844927466,313,0.02199148463751388,0.02139354174721686,0.021238216682228583,0.021541081022319775,0.0003247347957830033,214
214,64.22673320770264,13.393328638805933,0.19921008745829263,0.0033662469968864764,250,"[100, 50]",0.003,52,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.003, 'mini_batch_size': 52}",0.020539089527427,0.01822418494419764,0.02106074562487603,0.019941340032166893,0.0012327469240427929,325,0.022193083041358586,0.020694035095794705,0.021260204028987095,0.021382440722046796,0.00061805746368357,215
215,53.47825606664022,3.0835662904457943,0.16245174407958984,0.016704824642319538,250,"[100, 50]",0.003,62,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.003, 'mini_batch_size': 62}",0.019444207549814796,0.01791443457537345,0.020603175483992264,0.019320605869726837,0.0011011478707574523,361,0.021144499451200227,0.02039062872784836,0.020828217603845567,0.020787781927631383,0.0003090917337565456,216
216,49.22655495007833,11.061768720610276,0.1939700444539388,0.009262983889258553,250,"[100, 50]",0.005,32,"{'epochs': 250, 'hidden_layers': [100, 50], 'learning_rate': 0.005, 'mini_batch_size': 32}",0.020788938637343324,0.020017208913799656,0.019747536967241963,0.020184561506128313,0.0004413120794795277,300,0.021970804305598945,0.02284586210286277,0.019660984247469537,0.02149255021864375,0.0013434798019100888,217
